Currency;Opened UTC;Closed UTC;Bid Open;Bid High;Bid Low;Bid Close;Ask Open;Ask High;Ask Low;Ask Close;Ticks;Volume
EUR/USD;02.03.2016 14:00:00.000;02.03.2016 14:00:00.250;1,15361;1,15369;1,15361;1,15369;1,15367;1,15375;1,15367;1,15375;1;0;0.00006
EUR/USD;02.03.2016 13:00:00.000;02.03.2016 13:00:00.250;1,15369;1,15377;1,15369;1,15377;1,15375;1,15383;1,15375;1,15383;1;0;0.00006
EUR/USD;02.03.2016 12:00:00.000;02.03.2016 12:00:00.250;1,15377;1,15386;1,15377;1,15386;1,15383;1,15392;1,15383;1,15392;1;0;0.00006
EUR/USD;02.03.2016 11:00:00.000;02.03.2016 11:00:00.250;1,15386;1,15394;1,15386;1,15394;1,15392;1,15400;1,15392;1,15400;1;0;0.00006
EUR/USD;02.03.2016 10:00:00.000;02.03.2016 10:00:00.250;1,15394;1,15402;1,15394;1,15402;1,15400;1,15408;1,15400;1,15408;1;0;0.00006
EUR/USD;02.03.2016 09:00:00.000;02.03.2016 09:00:00.250;1,15402;1,15411;1,15402;1,15411;1,15408;1,15417;1,15408;1,15417;1;0;0.00006
EUR/USD;02.03.2016 08:00:00.000;02.03.2016 08:00:00.250;1,15411;1,15419;1,15411;1,15419;1,15417;1,15425;1,15417;1,15425;1;0;0.00006
EUR/USD;02.03.2016 07:00:00.000;02.03.2016 07:00:00.250;1,15419;1,15427;1,15419;1,15427;1,15425;1,15433;1,15425;1,15433;1;0;0.00006
EUR/USD;02.03.2016 06:00:00.000;02.03.2016 06:00:00.250;1,15427;1,15436;1,15427;1,15436;1,15433;1,15442;1,15433;1,15442;1;0;0.00006
EUR/USD;02.03.2016 05:00:00.000;02.03.2016 05:00:00.250;1,15436;1,15444;1,15436;1,15444;1,15442;1,15450;1,15442;1,15450;1;0;0.00006
EUR/USD;02.03.2016 04:00:00.000;02.03.2016 04:00:00.250;1,15444;1,15452;1,15444;1,15452;1,15450;1,15458;1,15450;1,15458;1;0;0.00006
EUR/USD;02.03.2016 03:00:00.000;02.03.2016 03:00:00.250;1,15452;1,15461;1,15452;1,15461;1,15458;1,15467;1,15458;1,15467;1;0;0.00006
EUR/USD;02.03.2016 02:00:00.000;02.03.2016 02:00:00.250;1,15461;1,15469;1,15461;1,15469;1,15467;1,15475;1,15467;1,15475;1;0;0.00006
EUR/USD;02.03.2016 01:00:00.000;02.03.2016 01:00:00.250;1,15469;1,15477;1,15469;1,15477;1,15475;1,15483;1,15475;1,15483;1;0;0.00006
EUR/USD;02.03.2016 00:00:00.000;02.03.2016 00:00:00.250;1,15477;1,15486;1,15477;1,15486;1,15483;1,15492;1,15483;1,15492;1;0;0.00006
EUR/USD;01.03.2016 23:00:00.000;01.03.2016 23:00:00.250;1,15486;1,15494;1,15486;1,15494;1,15492;1,15500;1,15492;1,15500;1;0;0.00006
EUR/USD;01.03.2016 22:00:00.000;01.03.2016 22:00:00.250;1,15494;1,15502;1,15494;1,15502;1,15500;1,15508;1,15500;1,15508;1;0;0.00006
EUR/USD;01.03.2016 21:00:00.000;01.03.2016 21:00:00.250;1,15502;1,15511;1,15502;1,15511;1,15508;1,15517;1,15508;1,15517;1;0;0.00006
EUR/USD;01.03.2016 20:00:00.000;01.03.2016 20:00:00.250;1,15511;1,15519;1,15511;1,15519;1,15517;1,15525;1,15517;1,15525;1;0;0.00006
EUR/USD;01.03.2016 19:00:00.000;01.03.2016 19:00:00.250;1,15519;1,15527;1,15519;1,15527;1,15525;1,15533;1,15525;1,15533;1;0;0.00006
EUR/USD;01.03.2016 18:00:00.000;01.03.2016 18:00:00.250;1,15527;1,15536;1,15527;1,15536;1,15533;1,15542;1,15533;1,15542;1;0;0.00006
EUR/USD;01.03.2016 17:00:00.000;01.03.2016 17:00:00.250;1,15536;1,15544;1,15536;1,15544;1,15542;1,15550;1,15542;1,15550;1;0;0.00006
EUR/USD;01.03.2016 16:00:00.000;01.03.2016 16:00:00.250;1,15544;1,15552;1,15544;1,15552;1,15550;1,15558;1,15550;1,15558;1;0;0.00006
EUR/USD;01.03.2016 15:00:00.000;01.03.2016 15:00:00.250;1,15552;1,15561;1,15552;1,15561;1,15558;1,15567;1,15558;1,15567;1;0;0.00006
EUR/USD;01.03.2016 14:00:00.000;01.03.2016 14:00:00.250;1,15561;1,15569;1,15561;1,15569;1,15567;1,15575;1,15567;1,15575;1;0;0.00006
EUR/USD;01.03.2016 13:00:00.000;01.03.2016 13:00:00.250;1,15569;1,15577;1,15569;1,15577;1,15575;1,15583;1,15575;1,15583;1;0;0.00006
EUR/USD;01.03.2016 12:00:00.000;01.03.2016 12:00:00.250;1,15577;1,15586;1,15577;1,15586;1,15583;1,15592;1,15583;1,15592;1;0;0.00006
EUR/USD;01.03.2016 11:00:00.000;01.03.2016 11:00:00.250;1,15586;1,15594;1,15586;1,15594;1,15592;1,15600;1,15592;1,15600;1;0;0.00006
EUR/USD;01.03.2016 10:00:00.000;01.03.2016 10:00:00.250;1,15594;1,15602;1,15594;1,15602;1,15600;1,15608;1,15600;1,15608;1;0;0.00006
EUR/USD;01.03.2016 09:00:00.000;01.03.2016 09:00:00.250;1,15602;1,15611;1,15602;1,15611;1,15608;1,15617;1,15608;1,15617;1;0;0.00006
EUR/USD;01.03.2016 08:00:00.000;01.03.2016 08:00:00.250;1,15611;1,15619;1,15611;1,15619;1,15617;1,15625;1,15617;1,15625;1;0;0.00006
EUR/USD;01.03.2016 07:00:00.000;01.03.2016 07:00:00.250;1,15619;1,15627;1,15619;1,15627;1,15625;1,15633;1,15625;1,15633;1;0;0.00006
EUR/USD;01.03.2016 06:00:00.000;01.03.2016 06:00:00.250;1,15627;1,15636;1,15627;1,15636;1,15633;1,15642;1,15633;1,15642;1;0;0.00006
EUR/USD;01.03.2016 05:00:00.000;01.03.2016 05:00:00.250;1,15636;1,15644;1,15636;1,15644;1,15642;1,15650;1,15642;1,15650;1;0;0.00006
EUR/USD;01.03.2016 04:00:00.000;01.03.2016 04:00:00.250;1,15644;1,15652;1,15644;1,15652;1,15650;1,15658;1,15650;1,15658;1;0;0.00006
EUR/USD;01.03.2016 03:00:00.000;01.03.2016 03:00:00.250;1,15652;1,15661;1,15652;1,15661;1,15658;1,15667;1,15658;1,15667;1;0;0.00006
EUR/USD;01.03.2016 02:00:00.000;01.03.2016 02:00:00.250;1,15661;1,15669;1,15661;1,15669;1,15667;1,15675;1,15667;1,15675;1;0;0.00006
EUR/USD;01.03.2016 01:00:00.000;01.03.2016 01:00:00.250;1,15669;1,15677;1,15669;1,15677;1,15675;1,15683;1,15675;1,15683;1;0;0.00006
EUR/USD;01.03.2016 00:00:00.000;01.03.2016 00:00:00.250;1,15677;1,15686;1,15677;1,15686;1,15683;1,15692;1,15683;1,15692;1;0;0.00006
EUR/USD;29.02.2016 23:00:00.000;29.02.2016 23:00:00.250;1,15686;1,15694;1,15686;1,15694;1,15692;1,15700;1,15692;1,15700;1;0;0.00006
EUR/USD;29.02.2016 22:00:00.000;29.02.2016 22:00:00.250;1,15694;1,15702;1,15694;1,15702;1,15700;1,15708;1,15700;1,15708;1;0;0.00006
EUR/USD;29.02.2016 21:00:00.000;29.02.2016 21:00:00.250;1,15702;1,15711;1,15702;1,15711;1,15708;1,15717;1,15708;1,15717;1;0;0.00006
EUR/USD;29.02.2016 20:00:00.000;29.02.2016 20:00:00.250;1,15711;1,15719;1,15711;1,15719;1,15717;1,15725;1,15717;1,15725;1;0;0.00006
EUR/USD;29.02.2016 19:00:00.000;29.02.2016 19:00:00.250;1,15719;1,15727;1,15719;1,15727;1,15725;1,15733;1,15725;1,15733;1;0;0.00006
EUR/USD;29.02.2016 18:00:00.000;29.02.2016 18:00:00.250;1,15727;1,15736;1,15727;1,15736;1,15733;1,15742;1,15733;1,15742;1;0;0.00006
EUR/USD;29.02.2016 17:00:00.000;29.02.2016 17:00:00.250;1,15736;1,15744;1,15736;1,15744;1,15742;1,15750;1,15742;1,15750;1;0;0.00006
EUR/USD;29.02.2016 16:00:00.000;29.02.2016 16:00:00.250;1,15744;1,15752;1,15744;1,15752;1,15750;1,15758;1,15750;1,15758;1;0;0.00006
EUR/USD;29.02.2016 15:00:00.000;29.02.2016 15:00:00.250;1,15752;1,15761;1,15752;1,15761;1,15758;1,15767;1,15758;1,15767;1;0;0.00006
EUR/USD;29.02.2016 14:00:00.000;29.02.2016 14:00:00.250;1,15761;1,15769;1,15761;1,15769;1,15767;1,15775;1,15767;1,15775;1;0;0.00006
EUR/USD;29.02.2016 13:00:00.000;29.02.2016 13:00:00.250;1,15769;1,15777;1,15769;1,15777;1,15775;1,15783;1,15775;1,15783;1;0;0.00006
EUR/USD;29.02.2016 12:00:00.000;29.02.2016 12:00:00.250;1,15777;1,15786;1,15777;1,15786;1,15783;1,15792;1,15783;1,15792;1;0;0.00006
EUR/USD;29.02.2016 11:00:00.000;29.02.2016 11:00:00.250;1,15786;1,15794;1,15786;1,15794;1,15792;1,15800;1,15792;1,15800;1;0;0.00006
EUR/USD;29.02.2016 10:00:00.000;29.02.2016 10:00:00.250;1,15794;1,15802;1,15794;1,15802;1,15800;1,15808;1,15800;1,15808;1;0;0.00006
EUR/USD;29.02.2016 09:00:00.000;29.02.2016 09:00:00.250;1,15802;1,15811;1,15802;1,15811;1,15808;1,15817;1,15808;1,15817;1;0;0.00006
EUR/USD;29.02.2016 08:00:00.000;29.02.2016 08:00:00.250;1,15811;1,15819;1,15811;1,15819;1,15817;1,15825;1,15817;1,15825;1;0;0.00006
EUR/USD;29.02.2016 07:00:00.000;29.02.2016 07:00:00.250;1,15819;1,15827;1,15819;1,15827;1,15825;1,15833;1,15825;1,15833;1;0;0.00006
EUR/USD;29.02.2016 06:00:00.000;29.02.2016 06:00:00.250;1,15827;1,15836;1,15827;1,15836;1,15833;1,15842;1,15833;1,15842;1;0;0.00006
EUR/USD;29.02.2016 05:00:00.000;29.02.2016 05:00:00.250;1,15836;1,15844;1,15836;1,15844;1,15842;1,15850;1,15842;1,15850;1;0;0.00006
EUR/USD;29.02.2016 04:00:00.000;29.02.2016 04:00:00.250;1,15844;1,15852;1,15844;1,15852;1,15850;1,15858;1,15850;1,15858;1;0;0.00006
EUR/USD;29.02.2016 03:00:00.000;29.02.2016 03:00:00.250;1,15852;1,15861;1,15852;1,15861;1,15858;1,15867;1,15858;1,15867;1;0;0.00006
EUR/USD;29.02.2016 02:00:00.000;29.02.2016 02:00:00.250;1,15861;1,15869;1,15861;1,15869;1,15867;1,15875;1,15867;1,15875;1;0;0.00006
EUR/USD;29.02.2016 01:00:00.000;29.02.2016 01:00:00.250;1,15869;1,15877;1,15869;1,15877;1,15875;1,15883;1,15875;1,15883;1;0;0.00006
EUR/USD;29.02.2016 00:00:00.000;29.02.2016 00:00:00.250;1,15877;1,15886;1,15877;1,15886;1,15883;1,15892;1,15883;1,15892;1;0;0.00006
EUR/USD;28.02.2016 23:00:00.000;28.02.2016 23:00:00.250;1,15886;1,15894;1,15886;1,15894;1,15892;1,15900;1,15892;1,15900;1;0;0.00006
EUR/USD;28.02.2016 22:00:00.000;28.02.2016 22:00:00.250;1,15894;1,15902;1,15894;1,15902;1,15900;1,15908;1,15900;1,15908;1;0;0.00006
EUR/USD;28.02.2016 21:00:00.000;28.02.2016 21:00:00.250;1,15902;1,15911;1,15902;1,15911;1,15908;1,15917;1,15908;1,15917;1;0;0.00006
EUR/USD;28.02.2016 20:00:00.000;28.02.2016 20:00:00.250;1,15911;1,15919;1,15911;1,15919;1,15917;1,15925;1,15917;1,15925;1;0;0.00006
EUR/USD;28.02.2016 19:00:00.000;28.02.2016 19:00:00.250;1,15919;1,15927;1,15919;1,15927;1,15925;1,15933;1,15925;1,15933;1;0;0.00006
EUR/USD;28.02.2016 18:00:00.000;28.02.2016 18:00:00.250;1,15927;1,15936;1,15927;1,15936;1,15933;1,15942;1,15933;1,15942;1;0;0.00006
EUR/USD;28.02.2016 17:00:00.000;28.02.2016 17:00:00.250;1,15936;1,15944;1,15936;1,15944;1,15942;1,15950;1,15942;1,15950;1;0;0.00006
EUR/USD;28.02.2016 16:00:00.000;28.02.2016 16:00:00.250;1,15944;1,15952;1,15944;1,15952;1,15950;1,15958;1,15950;1,15958;1;0;0.00006
EUR/USD;28.02.2016 15:00:00.000;28.02.2016 15:00:00.250;1,15952;1,15961;1,15952;1,15961;1,15958;1,15967;1,15958;1,15967;1;0;0.00006
EUR/USD;28.02.2016 14:00:00.000;28.02.2016 14:00:00.250;1,15961;1,15969;1,15961;1,15969;1,15967;1,15975;1,15967;1,15975;1;0;0.00006
EUR/USD;28.02.2016 13:00:00.000;28.02.2016 13:00:00.250;1,15969;1,15977;1,15969;1,15977;1,15975;1,15983;1,15975;1,15983;1;0;0.00006
EUR/USD;28.02.2016 12:00:00.000;28.02.2016 12:00:00.250;1,15977;1,15986;1,15977;1,15986;1,15983;1,15992;1,15983;1,15992;1;0;0.00006
EUR/USD;28.02.2016 11:00:00.000;28.02.2016 11:00:00.250;1,15986;1,15994;1,15986;1,15994;1,15992;1,16000;1,15992;1,16000;1;0;0.00006
EUR/USD;28.02.2016 10:00:00.000;28.02.2016 10:00:00.250;1,15994;1,16002;1,15994;1,16002;1,16000;1,16008;1,16000;1,16008;1;0;0.00006
EUR/USD;28.02.2016 09:00:00.000;28.02.2016 09:00:00.250;1,16002;1,16011;1,16002;1,16011;1,16008;1,16017;1,16008;1,16017;1;0;0.00006
EUR/USD;28.02.2016 08:00:00.000;28.02.2016 08:00:00.250;1,16011;1,16019;1,16011;1,16019;1,16017;1,16025;1,16017;1,16025;1;0;0.00006
EUR/USD;28.02.2016 07:00:00.000;28.02.2016 07:00:00.250;1,16019;1,16027;1,16019;1,16027;1,16025;1,16033;1,16025;1,16033;1;0;0.00006
EUR/USD;28.02.2016 06:00:00.000;28.02.2016 06:00:00.250;1,16027;1,16036;1,16027;1,16036;1,16033;1,16042;1,16033;1,16042;1;0;0.00006
EUR/USD;28.02.2016 05:00:00.000;28.02.2016 05:00:00.250;1,16036;1,16044;1,16036;1,16044;1,16042;1,16050;1,16042;1,16050;1;0;0.00006
EUR/USD;28.02.2016 04:00:00.000;28.02.2016 04:00:00.250;1,16044;1,16052;1,16044;1,16052;1,16050;1,16058;1,16050;1,16058;1;0;0.00006
EUR/USD;28.02.2016 03:00:00.000;28.02.2016 03:00:00.250;1,16052;1,16061;1,16052;1,16061;1,16058;1,16067;1,16058;1,16067;1;0;0.00006
EUR/USD;28.02.2016 02:00:00.000;28.02.2016 02:00:00.250;1,16061;1,16069;1,16061;1,16069;1,16067;1,16075;1,16067;1,16075;1;0;0.00006
EUR/USD;28.02.2016 01:00:00.000;28.02.2016 01:00:00.250;1,16069;1,16077;1,16069;1,16077;1,16075;1,16083;1,16075;1,16083;1;0;0.00006
EUR/USD;28.02.2016 00:00:00.000;28.02.2016 00:00:00.250;1,16077;1,16086;1,16077;1,16086;1,16083;1,16092;1,16083;1,16092;1;0;0.00006
EUR/USD;27.02.2016 23:00:00.000;27.02.2016 23:00:00.250;1,16086;1,16094;1,16086;1,16094;1,16092;1,16100;1,16092;1,16100;1;0;0.00006
EUR/USD;27.02.2016 22:00:00.000;27.02.2016 22:00:00.250;1,16094;1,16102;1,16094;1,16102;1,16100;1,16108;1,16100;1,16108;1;0;0.00006
EUR/USD;27.02.2016 21:00:00.000;27.02.2016 21:00:00.250;1,16102;1,16111;1,16102;1,16111;1,16108;1,16117;1,16108;1,16117;1;0;0.00006
EUR/USD;27.02.2016 20:00:00.000;27.02.2016 20:00:00.250;1,16111;1,16119;1,16111;1,16119;1,16117;1,16125;1,16117;1,16125;1;0;0.00006
EUR/USD;27.02.2016 19:00:00.000;27.02.2016 19:00:00.250;1,16119;1,16127;1,16119;1,16127;1,16125;1,16133;1,16125;1,16133;1;0;0.00006
EUR/USD;27.02.2016 18:00:00.000;27.02.2016 18:00:00.250;1,16127;1,16136;1,16127;1,16136;1,16133;1,16142;1,16133;1,16142;1;0;0.00006
EUR/USD;27.02.2016 17:00:00.000;27.02.2016 17:00:00.250;1,16136;1,16144;1,16136;1,16144;1,16142;1,16150;1,16142;1,16150;1;0;0.00006
EUR/USD;27.02.2016 16:00:00.000;27.02.2016 16:00:00.250;1,16144;1,16152;1,16144;1,16152;1,16150;1,16158;1,16150;1,16158;1;0;0.00006
EUR/USD;27.02.2016 15:00:00.000;27.02.2016 15:00:00.250;1,16152;1,16161;1,16152;1,16161;1,16158;1,16167;1,16158;1,16167;1;0;0.00006
EUR/USD;27.02.2016 14:00:00.000;27.02.2016 14:00:00.250;1,16161;1,16169;1,16161;1,16169;1,16167;1,16175;1,16167;1,16175;1;0;0.00006
EUR/USD;27.02.2016 13:00:00.000;27.02.2016 13:00:00.250;1,16169;1,16177;1,16169;1,16177;1,16175;1,16183;1,16175;1,16183;1;0;0.00006
EUR/USD;27.02.2016 12:00:00.000;27.02.2016 12:00:00.250;1,16177;1,16186;1,16177;1,16186;1,16183;1,16192;1,16183;1,16192;1;0;0.00006
EUR/USD;27.02.2016 11:00:00.000;27.02.2016 11:00:00.250;1,16186;1,16194;1,16186;1,16194;1,16192;1,16200;1,16192;1,16200;1;0;0.00006
EUR/USD;27.02.2016 10:00:00.000;27.02.2016 10:00:00.250;1,16194;1,16202;1,16194;1,16202;1,16200;1,16208;1,16200;1,16208;1;0;0.00006
EUR/USD;27.02.2016 09:00:00.000;27.02.2016 09:00:00.250;1,16202;1,16211;1,16202;1,16211;1,16208;1,16217;1,16208;1,16217;1;0;0.00006
EUR/USD;27.02.2016 08:00:00.000;27.02.2016 08:00:00.250;1,16211;1,16219;1,16211;1,16219;1,16217;1,16225;1,16217;1,16225;1;0;0.00006
EUR/USD;27.02.2016 07:00:00.000;27.02.2016 07:00:00.250;1,16219;1,16227;1,16219;1,16227;1,16225;1,16233;1,16225;1,16233;1;0;0.00006
EUR/USD;27.02.2016 06:00:00.000;27.02.2016 06:00:00.250;1,16227;1,16236;1,16227;1,16236;1,16233;1,16242;1,16233;1,16242;1;0;0.00006
EUR/USD;27.02.2016 05:00:00.000;27.02.2016 05:00:00.250;1,16236;1,16244;1,16236;1,16244;1,16242;1,16250;1,16242;1,16250;1;0;0.00006
EUR/USD;27.02.2016 04:00:00.000;27.02.2016 04:00:00.250;1,16244;1,16252;1,16244;1,16252;1,16250;1,16258;1,16250;1,16258;1;0;0.00006
EUR/USD;27.02.2016 03:00:00.000;27.02.2016 03:00:00.250;1,16252;1,16261;1,16252;1,16261;1,16258;1,16267;1,16258;1,16267;1;0;0.00006
EUR/USD;27.02.2016 02:00:00.000;27.02.2016 02:00:00.250;1,16261;1,16269;1,16261;1,16269;1,16267;1,16275;1,16267;1,16275;1;0;0.00006
EUR/USD;27.02.2016 01:00:00.000;27.02.2016 01:00:00.250;1,16269;1,16277;1,16269;1,16277;1,16275;1,16283;1,16275;1,16283;1;0;0.00006
EUR/USD;27.02.2016 00:00:00.000;27.02.2016 00:00:00.250;1,16277;1,16286;1,16277;1,16286;1,16283;1,16292;1,16283;1,16292;1;0;0.00006
EUR/USD;26.02.2016 23:00:00.000;26.02.2016 23:00:00.250;1,16286;1,16294;1,16286;1,16294;1,16292;1,16300;1,16292;1,16300;1;0;0.00006
EUR/USD;26.02.2016 22:00:00.000;26.02.2016 22:00:00.250;1,16294;1,16302;1,16294;1,16302;1,16300;1,16308;1,16300;1,16308;1;0;0.00006
EUR/USD;26.02.2016 21:00:00.000;26.02.2016 21:00:00.250;1,16302;1,16311;1,16302;1,16311;1,16308;1,16317;1,16308;1,16317;1;0;0.00006
EUR/USD;26.02.2016 20:00:00.000;26.02.2016 20:00:00.250;1,16311;1,16319;1,16311;1,16319;1,16317;1,16325;1,16317;1,16325;1;0;0.00006
EUR/USD;26.02.2016 19:00:00.000;26.02.2016 19:00:00.250;1,16319;1,16327;1,16319;1,16327;1,16325;1,16333;1,16325;1,16333;1;0;0.00006
EUR/USD;26.02.2016 18:00:00.000;26.02.2016 18:00:00.250;1,16327;1,16336;1,16327;1,16336;1,16333;1,16342;1,16333;1,16342;1;0;0.00006
EUR/USD;26.02.2016 17:00:00.000;26.02.2016 17:00:00.250;1,16336;1,16344;1,16336;1,16344;1,16342;1,16350;1,16342;1,16350;1;0;0.00006
EUR/USD;26.02.2016 16:00:00.000;26.02.2016 16:00:00.250;1,16344;1,16352;1,16344;1,16352;1,16350;1,16358;1,16350;1,16358;1;0;0.00006
EUR/USD;26.02.2016 15:00:00.000;26.02.2016 15:00:00.250;1,16352;1,16361;1,16352;1,16361;1,16358;1,16367;1,16358;1,16367;1;0;0.00006
EUR/USD;26.02.2016 14:00:00.000;26.02.2016 14:00:00.250;1,16361;1,16369;1,16361;1,16369;1,16367;1,16375;1,16367;1,16375;1;0;0.00006
EUR/USD;26.02.2016 13:00:00.000;26.02.2016 13:00:00.250;1,16369;1,16377;1,16369;1,16377;1,16375;1,16383;1,16375;1,16383;1;0;0.00006
EUR/USD;26.02.2016 12:00:00.000;26.02.2016 12:00:00.250;1,16377;1,16386;1,16377;1,16386;1,16383;1,16392;1,16383;1,16392;1;0;0.00006
EUR/USD;26.02.2016 11:00:00.000;26.02.2016 11:00:00.250;1,16386;1,16394;1,16386;1,16394;1,16392;1,16400;1,16392;1,16400;1;0;0.00006
EUR/USD;26.02.2016 10:00:00.000;26.02.2016 10:00:00.250;1,16394;1,16402;1,16394;1,16402;1,16400;1,16408;1,16400;1,16408;1;0;0.00006
EUR/USD;26.02.2016 09:00:00.000;26.02.2016 09:00:00.250;1,16402;1,16411;1,16402;1,16411;1,16408;1,16417;1,16408;1,16417;1;0;0.00006
EUR/USD;26.02.2016 08:00:00.000;26.02.2016 08:00:00.250;1,16411;1,16419;1,16411;1,16419;1,16417;1,16425;1,16417;1,16425;1;0;0.00006
EUR/USD;26.02.2016 07:00:00.000;26.02.2016 07:00:00.250;1,16419;1,16427;1,16419;1,16427;1,16425;1,16433;1,16425;1,16433;1;0;0.00006
EUR/USD;26.02.2016 06:00:00.000;26.02.2016 06:00:00.250;1,16427;1,16436;1,16427;1,16436;1,16433;1,16442;1,16433;1,16442;1;0;0.00006
EUR/USD;26.02.2016 05:00:00.000;26.02.2016 05:00:00.250;1,16436;1,16444;1,16436;1,16444;1,16442;1,16450;1,16442;1,16450;1;0;0.00006
EUR/USD;26.02.2016 04:00:00.000;26.02.2016 04:00:00.250;1,16444;1,16452;1,16444;1,16452;1,16450;1,16458;1,16450;1,16458;1;0;0.00006
EUR/USD;26.02.2016 03:00:00.000;26.02.2016 03:00:00.250;1,16452;1,16461;1,16452;1,16461;1,16458;1,16467;1,16458;1,16467;1;0;0.00006
EUR/USD;26.02.2016 02:00:00.000;26.02.2016 02:00:00.250;1,16461;1,16469;1,16461;1,16469;1,16467;1,16475;1,16467;1,16475;1;0;0.00006
EUR/USD;26.02.2016 01:00:00.000;26.02.2016 01:00:00.250;1,16469;1,16477;1,16469;1,16477;1,16475;1,16483;1,16475;1,16483;1;0;0.00006
EUR/USD;26.02.2016 00:00:00.000;26.02.2016 00:00:00.250;1,16477;1,16486;1,16477;1,16486;1,16483;1,16492;1,16483;1,16492;1;0;0.00006
EUR/USD;25.02.2016 23:00:00.000;25.02.2016 23:00:00.250;1,16486;1,16494;1,16486;1,16494;1,16492;1,16500;1,16492;1,16500;1;0;0.00006
EUR/USD;25.02.2016 22:00:00.000;25.02.2016 22:00:00.250;1,16494;1,16502;1,16494;1,16502;1,16500;1,16508;1,16500;1,16508;1;0;0.00006
EUR/USD;25.02.2016 21:00:00.000;25.02.2016 21:00:00.250;1,16502;1,16511;1,16502;1,16511;1,16508;1,16517;1,16508;1,16517;1;0;0.00006
EUR/USD;25.02.2016 20:00:00.000;25.02.2016 20:00:00.250;1,16511;1,16519;1,16511;1,16519;1,16517;1,16525;1,16517;1,16525;1;0;0.00006
EUR/USD;25.02.2016 19:00:00.000;25.02.2016 19:00:00.250;1,16519;1,16527;1,16519;1,16527;1,16525;1,16533;1,16525;1,16533;1;0;0.00006
EUR/USD;25.02.2016 18:00:00.000;25.02.2016 18:00:00.250;1,16527;1,16536;1,16527;1,16536;1,16533;1,16542;1,16533;1,16542;1;0;0.00006
EUR/USD;25.02.2016 17:00:00.000;25.02.2016 17:00:00.250;1,16536;1,16544;1,16536;1,16544;1,16542;1,16550;1,16542;1,16550;1;0;0.00006
EUR/USD;25.02.2016 16:00:00.000;25.02.2016 16:00:00.250;1,16544;1,16552;1,16544;1,16552;1,16550;1,16558;1,16550;1,16558;1;0;0.00006
EUR/USD;25.02.2016 15:00:00.000;25.02.2016 15:00:00.250;1,16552;1,16561;1,16552;1,16561;1,16558;1,16567;1,16558;1,16567;1;0;0.00006
EUR/USD;25.02.2016 14:00:00.000;25.02.2016 14:00:00.250;1,16561;1,16569;1,16561;1,16569;1,16567;1,16575;1,16567;1,16575;1;0;0.00006
EUR/USD;25.02.2016 13:00:00.000;25.02.2016 13:00:00.250;1,16569;1,16577;1,16569;1,16577;1,16575;1,16583;1,16575;1,16583;1;0;0.00006
EUR/USD;25.02.2016 12:00:00.000;25.02.2016 12:00:00.250;1,16577;1,16586;1,16577;1,16586;1,16583;1,16592;1,16583;1,16592;1;0;0.00006
EUR/USD;25.02.2016 11:00:00.000;25.02.2016 11:00:00.250;1,16586;1,16594;1,16586;1,16594;1,16592;1,16600;1,16592;1,16600;1;0;0.00006
EUR/USD;25.02.2016 10:00:00.000;25.02.2016 10:00:00.250;1,16594;1,16602;1,16594;1,16602;1,16600;1,16608;1,16600;1,16608;1;0;0.00006
EUR/USD;25.02.2016 09:00:00.000;25.02.2016 09:00:00.250;1,16602;1,16611;1,16602;1,16611;1,16608;1,16617;1,16608;1,16617;1;0;0.00006
EUR/USD;25.02.2016 08:00:00.000;25.02.2016 08:00:00.250;1,16611;1,16619;1,16611;1,16619;1,16617;1,16625;1,16617;1,16625;1;0;0.00006
EUR/USD;25.02.2016 07:00:00.000;25.02.2016 07:00:00.250;1,16619;1,16627;1,16619;1,16627;1,16625;1,16633;1,16625;1,16633;1;0;0.00006
EUR/USD;25.02.2016 06:00:00.000;25.02.2016 06:00:00.250;1,16627;1,16636;1,16627;1,16636;1,16633;1,16642;1,16633;1,16642;1;0;0.00006
EUR/USD;25.02.2016 05:00:00.000;25.02.2016 05:00:00.250;1,16636;1,16644;1,16636;1,16644;1,16642;1,16650;1,16642;1,16650;1;0;0.00006
EUR/USD;25.02.2016 04:00:00.000;25.02.2016 04:00:00.250;1,16644;1,16652;1,16644;1,16652;1,16650;1,16658;1,16650;1,16658;1;0;0.00006
EUR/USD;25.02.2016 03:00:00.000;25.02.2016 03:00:00.250;1,16652;1,16661;1,16652;1,16661;1,16658;1,16667;1,16658;1,16667;1;0;0.00006
EUR/USD;25.02.2016 02:00:00.000;25.02.2016 02:00:00.250;1,16661;1,16669;1,16661;1,16669;1,16667;1,16675;1,16667;1,16675;1;0;0.00006
EUR/USD;25.02.2016 01:00:00.000;25.02.2016 01:00:00.250;1,16669;1,16677;1,16669;1,16677;1,16675;1,16683;1,16675;1,16683;1;0;0.00006
EUR/USD;25.02.2016 00:00:00.000;25.02.2016 00:00:00.250;1,16677;1,16686;1,16677;1,16686;1,16683;1,16692;1,16683;1,16692;1;0;0.00006
EUR/USD;24.02.2016 23:00:00.000;24.02.2016 23:00:00.250;1,16686;1,16694;1,16686;1,16694;1,16692;1,16700;1,16692;1,16700;1;0;0.00006
EUR/USD;24.02.2016 22:00:00.000;24.02.2016 22:00:00.250;1,16694;1,16702;1,16694;1,16702;1,16700;1,16708;1,16700;1,16708;1;0;0.00006
